行政区划代码,省,市,县/区,省代码,市代码,县/区代码,
654301,新疆维吾尔自治区,阿勒泰地区,阿勒泰市,65,43,01,
654321,新疆维吾尔自治区,阿勒泰地区,布尔津县,65,43,21,
654322,新疆维吾尔自治区,阿勒泰地区,富蕴县,65,43,22,
654323,新疆维吾尔自治区,阿勒泰地区,福海县,65,43,23,
654324,新疆维吾尔自治区,阿勒泰地区,哈巴河县,65,43,24,
654325,新疆维吾尔自治区,阿勒泰地区,青河县,65,43,25,
654326,新疆维吾尔自治区,阿勒泰地区,吉木乃县,65,43,26,
659001,新疆维吾尔自治区,阿勒泰地区,石河子市,65,90,01,
659002,新疆维吾尔自治区,阿勒泰地区,阿拉尔市,65,90,02,
659003,新疆维吾尔自治区,阿勒泰地区,图木舒克市,65,90,03,
659004,新疆维吾尔自治区,阿勒泰地区,五家渠市,65,90,04,
659005,新疆维吾尔自治区,阿勒泰地区,北屯市,65,90,05,
659006,新疆维吾尔自治区,阿勒泰地区,铁门关市,65,90,06,
659007,新疆维吾尔自治区,阿勒泰地区,双河市,65,90,07,
659008,新疆维吾尔自治区,阿勒泰地区,可克达拉市,65,90,08,
659009,新疆维吾尔自治区,阿勒泰地区,昆玉市,65,90,09,
659010,新疆维吾尔自治区,阿勒泰地区,胡杨河市,65,90,10,
710000,台湾省,,,71,00,00,
810000,香港特别行政区,,,81,00,00,
820000,澳门特别行政区,,,82,00,00,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
